"Institution, Course, Type, Study Mode, Foundation Year(s), Sandwich Year(s), Total years, Salary (6 months after), Median Tariff"
10005553,Psychology,BSc,FullTime,0,0,3,19000,164.8
10005553,Psychology,MSci,FullTime,0,0,4,19000,160.75
10005553,Psychology  Clinical  &  Cognitive  Neuroscience,BSc,FullTime,0,0,3,19000,156.85714285714286
10005553,Psychology  Clinical  Psychology  &  Mental  Health,BSc,FullTime,0,0,3,19000,154.71428571428572
10005553,Psychology  Development  &  Developmental  Disorders,BSc,FullTime,0,0,3,19000,144
10007156,Psychology,BSc,FullTime,0,0,3,16000,109.84615384615384
10007156,Psychology,BSc,FullTime,0,0,3,16000,116.73684210526315
10007156,Psychology  and  Counselling,BSc,FullTime,0,0,3,16000,131.0
10007156,Psychology  of  Sport,BSc,FullTime,0,0,3,16000,116.0
10005790,Criminology  and  Psychology,BSc,FullTime,0,0,3,17000,114.6086956521739
10005790,Education  with  Psychology  and  Counselling,BA,FullTime,0,0,3,16000,109.5
10005790,Psychology,BSc,FullTime,0,0,3,17000,120.18181818181819
10007157,Psychology,BSc,FullTime,0,1,3,24000,153.0
10006022,Criminal  Investigation  With  Psychology,BA,FullTime,0,0,3,18000,87.5
10006022,Criminal  Investigation  With  Psychology  (With  Law  &  Criminology  Year),BA,FullTime,2,0,4,18000,87.5
10006022,Criminology  And  Psychology,BA,FullTime,0,0,3,18000,73.0
10006022,Criminology  And  Psychology  (With  Law  &  Criminology  Year),BA,FullTime,2,0,4,18000,73.0
10006022,Psychology,BSc,FullTime,0,0,3,18000,90.13513513513513
10006022,Psychology  (Child  Development  And  Education),BSc,FullTime,0,0,3,18000,85.0
10006022,Psychology  (Counselling  And  Mental  Health),BSc,FullTime,0,0,3,18000,90.13513513513513
10006022,Psychology  (Forensic  And  Psychopathology),BSc,FullTime,0,0,3,18000,90.13513513513513
10006022,Sport  And  Exercise  Psychology,BSc,FullTime,0,0,3,18000,90.13513513513513
10007158,Psychology,BSc,FullTime,0,0,3,19000,152.33333333333334
10007158,Psychology  with  Law,BSc,FullTime,0,0,3,19000,153.10714285714286
10007803,Psychology,MA,FullTime,0,0,4,18000,218.0
10007803,Psychology,BSc,FullTime,0,0,4,18000,204.0
10037449,Psychology,BSc,FullTime,0,0,3,18000,140.0
10037449,Sport  and  Exercise  Psychology,BSc,FullTime,0,0,3,18000,140.0
10007843,English  Literature  and  Psychology,BA,FullTime,0,0,3,20000,80
10007843,Psychology  with  Foundation  Year,BA,FullTime,2,0,4,20000,96
10006299,Forensic  Psychology,BSc,PartTime,0,0,,21000,0
10006299,Psychology,BSc,PartTime,0,0,,21000,0
10006299,Psychology  And  Child  Development,BSc,PartTime,0,0,,21000,0
10006299,Psychology  And  Counselling,BSc,PartTime,0,0,,21000,0
10006299,Psychology  And  Criminology,BSc,FullTime,0,0,3,17000,121.0
10006299,Psychology  And  Criminology,BSc,PartTime,0,0,,21000,0
10014001,Psychology,BSc,FullTime,0,0,3,18000,96
10014001,Psychology  and  Criminology,BSc,PartTime,0,0,,27000,0
10014001,Psychology  and  Early  Childhood  Studies,BSc,PartTime,0,0,,27000,0
10014001,Psychology  and  Sociology,BSc,PartTime,0,0,,27000,0
10014001,Sport  Psychology,BSc,FullTime,0,0,3,18000,96
10014001,Sport  Psychology,MSci,FullTime,0,0,4,18000,80
10007159,Extended  Psychology,BSc,FullTime,0,0,4,17000,113.76470588235294
10007159,Psychology,BSc,FullTime,0,0,3,17000,106.64516129032258
10007159,Psychology  with  Counselling,BSc,FullTime,0,0,3,17000,112
10007159,Psychology  with  Counselling  with  Integrated  Foundation  Year,BSc,FullTime,2,0,4,17000,113.76470588235294
10007159,Psychology  with  Integrated  Foundation  Year,BSc,FullTime,2,0,4,17000,113.76470588235294
10007160,Psychology,BSc,FullTime,0,0,3,19000,170.26315789473685
10007160,Psychology,BSc,FullTime,0,2,4,19000,170.26315789473685
10007806,Psychology,BSc,FullTime,1,1,3,19000,142.53125
10007806,Psychology  (with  a  professional  placement  year),BSc,FullTime,1,2,4,19000,145.30434782608697
10007806,Psychology  with  Clinical  Approaches,BSc,FullTime,1,1,3,19000,145.30434782608697
10007806,Psychology  with  Education,BSc,FullTime,1,1,3,19000,145.30434782608697
10007806,Psychology  with  Neuroscience,BSc,FullTime,1,1,3,19000,153.0
10007855,Criminology  and  Psychology,BSc,FullTime,0,0,3,17000,149.0
10007855,Psychology,BSc,FullTime,0,0,3,17000,129.30434782608697
10007161,Criminology  with  Psychology,BSc,PartTime,0,0,,22000,0
10007161,Forensic  Psychology,BSc,FullTime,0,0,3,17000,101.0
10007161,Forensic  Psychology,BSc,PartTime,0,0,,22000,0
10007161,Forensic  Psychology,BSc,FullTime,2,0,4,17000,101.0
10007161,Psychology,BSc,PartTime,0,0,,22000,0
10007161,Psychology,BSc,FullTime,2,0,4,17000,103.5
10007161,Psychology,BSc,FullTime,0,0,3,17000,103.5
10007161,Psychology  and  Clinical  Skills,BSc,PartTime,0,0,,22000,0
10007161,Psychology  and  Clinical  Skills,BSc,FullTime,2,0,4,17000,106.71428571428571
10007161,Psychology  and  Clinical  Skills,BSc,FullTime,0,0,3,17000,106.71428571428571
10007161,Psychology  and  Counselling,BSc,FullTime,2,0,4,17000,117.625
10007161,Psychology  and  Counselling,BSc,PartTime,0,0,,22000,0
10007161,Psychology  and  Counselling,BSc,FullTime,0,0,3,17000,117.625
10007161,Psychology  and  Criminology,BSc,PartTime,0,0,,22000,0
10007784,Psychology,BSc,FullTime,0,0,3,20000,200.1818181818182
10007784,Psychology  with  Education,BA/BSc,FullTime,0,0,3,20000,128
10007164,Psychology,BSc,FullTime,2,1,4,18000,129.66666666666666
10007164,Psychology,BSc,FullTime,1,1,3,18000,130.77777777777777
10007164,Psychology  with  Sociology,BSc,PartTime,0,1,,26000,0
10007164,Psychology  with  Sociology,BSc,PartTime,2,1,,26000,0
10007164,Sociology  with  Psychology,BSc,PartTime,0,0,,26000,0
10007164,Sociology  with  Psychology,BSc,PartTime,2,0,,26000,0
10007858,Applied  Psychology,BSc,FullTime,0,0,3,16000,103.5
10007858,Philosophy  with  Applied  Psychology,BA,FullTime,0,0,3,17000,85.0
10007858,Psychology,BSc,FullTime,0,0,3,16000,87.5
10007858,Religious  Studies  with  Applied  Psychology,BA,FullTime,0,0,3,16000,80
10007163,Psychology,BSc,FullTime,0,0,3,18000,164.28571428571428
10006566,Criminology  with  Psychology,BA,FullTime,0,0,3,21000,64
10006566,Criminology  with  Psychology,BA,FullTime,2,0,4,20000,99.46153846153847
10006566,Psychology,BSc,FullTime,2,0,4,20000,70.0
10006566,Psychology,BSc,FullTime,0,0,3,20000,107.25
10006566,Psychology  with  Applied  Forensic  Investigation,BSc,FullTime,0,0,3,20000,93.69565217391305
10006566,Psychology  with  Counselling  Theory,BSc,FullTime,0,0,3,20000,100.28571428571428
10006566,Psychology  with  Criminology,BSc,FullTime,0,0,3,20000,108.85714285714286
10006566,Psychology  with  Substance  Use  and  Misuse  Studies,BSc,FullTime,0,0,3,20000,93.69565217391305
10007165,Psychology,BSc,FullTime,0,1,3,20000,114.88461538461539
10003614,Psychology,BSc,FullTime,0,0,3,18000,114.72727272727272
10003614,Psychology  and  Child  Development,BSc,FullTime,0,0,3,18000,135.5
10003614,Psychology  and  Cognition,BSc,FullTime,0,0,3,18000,117.0
10003614,Social  Psychology,BSc,FullTime,0,0,3,18000,114.67857142857143
10003614,Sport  and  Exercise  Psychology,BSc,FullTime,0,0,3,18000,100.56521739130434
10003614,Sport  Psychology  and  Coaching,BSc,FullTime,0,0,3,18000,100.56521739130434
10007166,Psychology,MSci,PartTime,0,0,,21000,0
10007166,Psychology,BSc,FullTime,0,0,3,17000,88.18181818181819
10007166,Psychology,BSc,PartTime,0,0,,21000,0
10007166,Psychology,MSci,FullTime,0,0,3,17000,94.11764705882354
10007166,Psychology  (Counselling  Psychology),BSc,PartTime,0,0,,21000,0
10007166,Psychology  (Counselling  Psychology),BSc,FullTime,0,0,3,17000,106.0
10007166,Psychology  (Criminal  Behaviour),BSc,PartTime,0,0,,21000,0
10007166,Psychology  (Criminal  Behaviour),BSc,FullTime,0,0,3,17000,103.5
10007166,Psychology  (Forensic),MSci,PartTime,0,0,,21000,0
10007166,Psychology  (Forensic),MSci,FullTime,0,0,3,17000,94.11764705882354
10007166,Psychology  (Occupational),MSci,PartTime,0,0,,21000,0
10007166,Psychology  (Occupational),MSci,FullTime,0,0,4,17000,94.11764705882354
10007166,Psychology  with  Foundation  Year,BSc,FullTime,2,0,4,17000,94.11764705882354
10007139,Clinical  Psychology,BSc,FullTime,0,0,3,18000,109.39285714285714
10007139,Counselling  Psychology,BSc,FullTime,0,0,3,18000,108.85714285714286
10007139,Developmental  Psychology,BSc,FullTime,0,0,3,18000,109.39285714285714
10007139,Forensic  Psychology,BSc,FullTime,0,0,3,18000,103.5
10007139,Mathematics  and  Psychology,BSc,FullTime,0,0,3,18000,109.39285714285714
10007139,Psychology,BSc,FullTime,0,0,3,18000,108.91666666666667
10007139,Religion  Philosophy  and  Values  in  Education  and  Psychology,BSc,FullTime,0,0,3,16000,103.5
10007713,Psychology,BSc,FullTime,0,0,3,16000,115.0
10007167,Psychology,MPsych,FullTime,0,1,4,17000,165.25
10007167,Psychology,BSc,FullTime,0,1,3,17000,165.25
10007167,Psychology  in  Education,BSc,FullTime,0,1,3,17000,151.5
10007167,Sociology  with  Social  Psychology,BA,FullTime,0,1,3,18000,128
