Institution ,  Course ,  Type ,  Study  Mode ,  Foundation  Year(s) ,  Sandwich  Year(s) ,  Total  years ,  Salary  (6  months  after) ,  Median  Tariff 
10007144,Adult  Nursing,BSc,FullTime,0,0,3,23000,96
10007144,Advertising,BA,PartTime,1,0,,27000,0
10007144,Advertising,BA,FullTime,1,0,3,21000,114.5
10007144,Animation,BA,PartTime,1,0,,25000,0
10007144,Biochemistry,BSc,PartTime,1,1,,24000,0
10007144,Biochemistry,BSc,FullTime,1,1,3,20000,106.0
10007144,Biomedical  Science,BSc,PartTime,1,1,,29000,0
10007144,Biomedical  Science,BSc,FullTime,1,1,3,23000,105.0
10007144,Business  Management,BA,PartTime,1,0,,28000,0
10007144,Business  Management,BA,FullTime,1,0,3,24000,80
10007144,Business  Management  (Human  Resource  Management),BA,PartTime,1,0,,28000,0
10007144,Business  Management  (Human  Resource  Management),BA,FullTime,1,0,3,24000,115.0
10007144,Business  Management  (Marketing),BA,PartTime,1,0,,28000,0
10007144,Business  Management  (Marketing),BA,FullTime,1,0,3,24000,128
10007144,Business  Psychology,BSc,PartTime,0,0,,26000,0
10007144,Business  Psychology,BSc,FullTime,0,0,3,20000,96.83333333333333
10007144,Business  Psychology  (Distance  Learning),BSc,PartTime,0,0,,26000,0
10007144,Business  Psychology  (Distance  Learning),BSc,FullTime,0,0,3,20000,96.83333333333333
10007144,Child  Psychology,BSc,FullTime,0,0,3,20000,103.5
10007144,Child  Psychology,BSc,PartTime,0,0,,26000,0
10007144,Civil  Engineering,BEng,FullTime,1,1,3,26000,96
10007144,Civil  Engineering,MEng,FullTime,0,1,4,26000,96
10007144,Civil  Engineering,BEng,PartTime,1,1,,36000,0
10007144,Civil  Engineering,BSc,FullTime,1,1,3,26000,80
10007144,Civil  Engineering,BSc,PartTime,1,1,,36000,0
10007144,Civil  Engineering,MEng,PartTime,0,1,,36000,0
10007144,Clinical  and  Community  Psychology,BSc,FullTime,0,0,3,20000,96.83333333333333
10007144,Clinical  and  Community  Psychology,BSc,PartTime,0,0,,26000,0
10007144,Computer  Game  Development,BSc,FullTime,1,0,3,19000,102.66666666666667
10007144,Computer  Games  Design:  Story  Development,BA,FullTime,1,0,3,19000,92.85714285714286
10007144,Computer  Science,BSc,PartTime,1,1,,26000,0
10007144,Computer  Science,BSc,FullTime,1,1,3,26000,117.0
10007144,Computing  for  Business,BSc,PartTime,1,1,,26000,0
10007144,Computing  for  Business,BSc,FullTime,1,1,3,26000,101.0
10007144,Counselling,BSc,FullTime,0,0,3,20000,96.83333333333333
10007144,Creative  and  Professional  Writing,BA,FullTime,1,0,3,18000,92.85714285714286
10007144,Criminology  and  Criminal  Justice,BA,PartTime,1,0,,30000,0
10007144,Criminology  and  Criminal  Justice,BA,FullTime,1,0,3,21000,103.5
10007144,Criminology  and  Law,BA,FullTime,0,0,3,21000,99.0
10007144,Criminology  and  Law,BA,PartTime,0,0,,30000,0
10007144,Dance:  Urban  Practice,BA,FullTime,0,0,3,18000,154.0
10007144,Drama  Applied  Theatre  and  Performance,BA,FullTime,0,0,3,18000,114.5
10007144,Early  Childhood  and  Special  Education,BA,FullTime,0,0,3,19000,113.875
10007144,Early  Childhood  and  Special  Education,BA,PartTime,0,0,,22000,0
10007144,Early  Childhood  and  Special  Education  (Online  Learning),BA,PartTime,0,0,,22000,0
10007144,Early  Childhood  and  Special  Education  (Online  Learning),BA,FullTime,0,0,3,19000,113.875
10007144,Early  Childhood  Studies,BA,FullTime,1,0,3,19000,125.125
10007144,Early  Childhood  Studies,BA,PartTime,1,0,,22000,0
10007144,Early  Childhood  Studies  by  online  learning,BA,PartTime,0,0,,22000,0
10007144,Early  Childhood  Studies  by  online  learning,BA,FullTime,0,0,3,19000,113.875
10007144,Early  Childhood  with  CACHE  Level  3,BA,PartTime,2,0,,22000,0
10007144,Early  Childhood  with  CACHE  Level  3,BA,FullTime,2,0,3,19000,113.875
10007144,Early  Childhood  with  Education  and  QTS,BA,FullTime,0,0,3,19000,113.875
10007144,Economics,BSc,FullTime,0,0,3,24000,87.5
10007144,Economics  Politics  and  Policy,BA,FullTime,0,0,3,24000,64
10007144,Education  Studies,BA,PartTime,0,0,,22000,0
10007144,Education  Studies,BA,FullTime,0,0,3,19000,115.15789473684211
10007144,Education  Studies  Online,BA,PartTime,0,0,,22000,0
10007144,Education  Studies  Online,BA,FullTime,0,0,3,19000,113.875
10007144,Engineering  Design,BEng,PartTime,0,0,,40000,0
10007144,Engineering  Design,BEng,FullTime,0,0,3,26000,59.666666666666664
10007144,Engineering  Management,BEng,PartTime,0,0,,40000,0
10007144,Engineering  Management,BEng,FullTime,0,0,3,26000,59.666666666666664
10007144,English  Literature,BA,FullTime,0,0,3,19000,99.0
10007144,Events  Management,BA,PartTime,1,0,,27000,0
10007144,Events  Management,BA,FullTime,1,0,3,20000,108.5
10007144,Fashion  Design,BA,PartTime,1,1,,25000,0
10007144,Fashion  Design,BA,FullTime,1,1,3,19000,103.5
10007144,Fashion  Marketing,BA,FullTime,0,1,3,19000,80
10007144,Fashion  Textiles,BA,PartTime,1,1,,25000,0
10007144,Fashion  Textiles,BA,FullTime,1,1,3,19000,108.0
10007144,Film,BA,FullTime,1,0,3,19000,101.0
10007144,Fine  Art,BA,PartTime,1,0,,25000,0
10007144,Fine  Art,BA,FullTime,1,0,3,18000,96
10007144,Forensic  Psychology,BSc,FullTime,0,0,3,20000,103.5
10007144,Forensic  Psychology,BSc,PartTime,0,0,,26000,0
10007144,General  Engineering,BEng,PartTime,0,0,,40000,0
10007144,General  Engineering,BEng,FullTime,0,0,3,26000,59.666666666666664
10007144,Graphic  Design,BA,FullTime,1,0,3,19000,119.5
10007144,Graphic  Design,BA,PartTime,1,0,,25000,0
10007144,Hospitality  Management,BA,PartTime,1,1,,27000,0
10007144,Hospitality  Management,BA,FullTime,1,1,3,20000,108.5
10007144,Illustration,BA,PartTime,1,0,,25000,0
10007144,Illustration,BA,FullTime,1,0,3,19000,103.5
10007144,International  Development,BA,FullTime,1,0,3,24000,64
10007144,International  Development  with  NGO  Management,BA,FullTime,1,0,3,24000,64
10007144,International  Relations,BA,FullTime,1,0,3,24000,64
10007144,Journalism,BA,FullTime,1,0,3,18000,87.5
10007144,Law,LLB,PartTime,1,0,,30000,0
10007144,Law,LLB,FullTime,1,0,3,21000,93.33333333333333
10007144,Law  with  Criminology,LLB,FullTime,0,0,3,21000,99.0
10007144,Law  with  Criminology,LLB,PartTime,0,0,,30000,0
10007144,Law  with  International  Relations,LLB,FullTime,0,0,3,21000,99.0
10007144,Law  with  International  Relations,LLB,PartTime,0,0,,30000,0
10007144,Mechanical  Engineering,MEng,PartTime,0,1,,40000,0
10007144,Mechanical  Engineering,BEng,PartTime,1,1,,40000,0
10007144,Mechanical  Engineering,MEng,FullTime,0,1,3,26000,96
10007144,Mechanical  Engineering,BEng,FullTime,1,1,3,26000,108.0
10007144,Medical  Physiology,BSc,PartTime,1,1,,30000,0
10007144,Medical  Physiology,BSc,FullTime,1,1,3,22000,149.0
10007144,Music  Performance  and  Production,BA,FullTime,0,0,3,18000,97.66666666666667
10007144,Music  Technology  and  Production,BSc,FullTime,0,0,3,18000,103.5
10007144,Performing  Arts,BA,FullTime,0,0,3,18000,114.5
10007144,Pharmaceutical  Science,BSc,FullTime,1,1,3,21000,105.0
10007144,Pharmaceutical  Science,BSc,PartTime,1,1,,30000,0
10007144,Pharmacology,BSc,FullTime,1,1,3,21000,96
10007144,Pharmacology,BSc,PartTime,1,1,,30000,0
10007144,Photography,BA,FullTime,1,0,3,18000,119.5
10007144,Physiotherapy,BSc,FullTime,0,0,3,22000,123.66666666666667
10007144,Podiatry,BSc,PartTime,0,0,,27000,0
10007144,Podiatry,BSc,FullTime,0,0,3,26000,112
10007144,Policing,BA,PartTime,0,0,,28000,0
10007144,Policing,BA,FullTime,0,0,3,24000,115.0
10007144,Product  Design,BSc,FullTime,1,0,3,19000,98.14285714285714
10007144,Psychology,BSc,PartTime,1,0,,26000,0
10007144,Psychology,BSc,FullTime,1,0,3,20000,100.41176470588235
10007144,Psychology  by  distance  learning,BSc,FullTime,0,0,3,20000,96.83333333333333
10007144,Psychology  by  distance  learning,BSc,PartTime,0,0,,26000,0
10007144,Psychosocial  Theory  &  Practice,BA,PartTime,1,0,,26000,0
10007144,Psychosocial  Theory  &  Practice,BA,FullTime,1,0,3,20000,96.83333333333333
10007144,Public  Health,BSc,PartTime,1,0,,29000,0
10007144,Public  Health,BSc,FullTime,1,0,3,23000,108.14285714285714
10007144,Public  Health  and  Health  Promotion,BSc,FullTime,1,0,3,23000,115.75
10007144,Public  Health  and  Health  Promotion,BSc,PartTime,1,0,,29000,0
10007144,Social  and  Community  Work,BA,FullTime,0,0,3,28000,128
10007144,Social  Work,BA,FullTime,0,0,3,28000,128
10007144,Sociology,BA,FullTime,1,0,3,20000,107.25
10007144,Sociology  with  Criminology,BA,PartTime,0,0,,30000,0
10007144,Special  Education,BA,FullTime,0,0,3,19000,119.5
10007144,Special  Education,BA,PartTime,0,0,,22000,0
10007144,Special  Education  (Online  Learning),BA,PartTime,0,0,,22000,0
10007144,Special  Education  (Online  Learning),BA,FullTime,0,0,3,19000,113.875
10007144,Sport  and  Exercise  Science,BSc,FullTime,1,0,3,20000,96
10007144,Sport  and  Exercise  Science,BSc,PartTime,1,0,,24000,0
10007144,Sport  Physical  Education  and  Development,BSc,PartTime,1,0,,24000,0
10007144,Sport  Physical  Education  and  Development,BSc,FullTime,1,0,3,20000,112
10007144,Sports  Coaching,BSc,FullTime,1,0,3,20000,124.5
10007144,Sports  Coaching,BSc,PartTime,1,0,,24000,0
10007144,Sports  Journalism,BA,FullTime,1,0,3,18000,119.5
10007144,Sports  Therapy,BSc,FullTime,1,1,3,20000,135.5
10007144,Sports  Therapy,BSc,PartTime,1,1,,24000,0
10007144,Surveying  and  Mapping  Sciences,BSc,PartTime,1,1,,36000,0
10007144,Surveying  and  Mapping  Sciences,BSc,FullTime,1,1,3,26000,96
10007144,Tourism  Management,BA,FullTime,1,0,3,20000,103.5
10007144,Tourism  Management,BA,PartTime,1,0,,27000,0
10007823,Accountancy,BSc,FullTime,0,1,3,19000,96
10007823,Advertising,BA,FullTime,0,1,3,18000,117.0
10007823,Animation,BA,FullTime,0,1,3,16000,149.0
10007823,Biology,BSc,FullTime,0,1,3,17000,118.0
10007823,Business  &  Management,BSc,PartTime,0,1,,28000,0
10007823,Business  &  Management,BSc,FullTime,0,1,3,20000,125.42105263157895
10007823,Business  &  Management  With  Accounting  &  Finance,BSc,PartTime,0,1,,28000,0
10007823,Child  Health  &  Wellbeing,BSc,FullTime,0,0,3,24000,136.0
10007823,Childhood  &  Youth  Studies,BA,FullTime,0,1,3,24000,123.25
10007823,Children  &  Young  People'S  Learning  &  Development,BA,FullTime,0,0,3,16000,119.5
10007823,Computer  Science,BSc,FullTime,0,1,3,21000,122.0
10007823,Computer  Science  &  Mathematics,BSc,FullTime,0,1,3,21000,122.0
10007823,Computer  Security  &  Networks,MComp,FullTime,0,1,4,21000,122.0
10007823,Computing,BSc,FullTime,0,1,3,21000,118.5625
10007823,Computing,MComp,FullTime,0,1,4,21000,122.0
10007823,Computing  (Games  Programming),BSc,FullTime,0,1,3,21000,117.0
10007823,Computing  (Networking  Security  &  Forensics),BSc,FullTime,0,1,3,21000,139.25
10007823,Counselling  &  Psychotherapy,BA,FullTime,0,0,3,17000,138.0
10007823,Creative  Writing,BA,FullTime,0,1,3,16000,119.5
10007823,Criminology,BA,FullTime,0,1,3,17000,119.17391304347827
10007823,Criminology  &  Sociology,BA,FullTime,0,1,3,17000,119.17391304347827
10007823,Dance,BA,FullTime,0,1,3,15000,156.0
10007823,Data  Science,BSc,FullTime,0,1,3,21000,122.0
10007823,Drama,BA,FullTime,0,1,3,16000,112
10007823,Early  Childhood  Studies,BA,FullTime,0,1,3,24000,131.0
10007823,Early  Years  Education  With  Qts,BA,FullTime,0,0,3,22000,132.16666666666666
10007823,Ecology  &  Conservation,BSc,FullTime,0,1,3,17000,122.0
10007823,Education,BA,FullTime,0,1,3,16000,124.0
10007823,Education  &  Sociology,BA,PartTime,1,1,,20000,0
10007823,Education  And  History,BA,PartTime,1,1,,20000,0
10007823,Educational  Psychology,BSc,FullTime,0,1,3,17000,124.5
10007823,English,BA,FullTime,0,1,3,17000,108.5
10007823,English  Language,BA,FullTime,0,1,3,17000,96
10007823,English  Literature,BA,FullTime,0,1,3,17000,131.0
10007823,Environmental  Science,BSc,FullTime,0,1,3,19000,105.0
10007823,Film  &  Television  Production,BA,FullTime,0,1,3,15000,136.27586206896552
10007823,Film  Studies,BA,FullTime,0,1,3,16000,112
10007823,Film  Studies  With  Film  Production,BA,FullTime,0,1,3,16000,124.0
10007823,Genetics,BSc,FullTime,0,1,3,17000,115.0
10007823,Geoenvironmental  Hazards,BSc,FullTime,0,1,3,19000,96
10007823,Geography,BA,FullTime,0,1,3,18000,124.0
10007823,Geography,BSc,FullTime,0,1,3,19000,105.0
10007823,Global  Public  Health,BSc,FullTime,0,1,3,24000,136.0
10007823,Health  &  Social  Well-Being,BA,PartTime,0,0,,30000,0
10007823,Health  &  Social  Well-Being,BA,FullTime,0,0,3,22000,117.0
10007823,History,BA,FullTime,0,1,3,17000,121.0
10007823,Human  Biology,BSc,FullTime,0,1,3,17000,121.0
10007823,Human  Geography,BA,FullTime,0,1,3,18000,118.0
10007823,Information  Technology  Management  For  Business,BSc,FullTime,0,1,3,21000,122.0
10007823,Law,LLB,FullTime,0,1,3,17000,106.0
10007823,Media  Film  &  Television,BA,FullTime,0,1,3,16000,101.0
10007823,Midwifery,BSc,FullTime,0,0,3,22000,134.92307692307693
10007823,Music,BA,FullTime,0,1,3,16000,132.0
10007823,Music  Production,BA,FullTime,0,1,3,16000,139.25
10007823,Musical  Theatre,BA,FullTime,0,1,3,16000,133.0
10007823,Nursing  (Adult),BSc,FullTime,0,0,3,22000,134.92307692307693
10007823,Nursing  (Children'S),BSc,FullTime,0,0,3,22000,134.92307692307693
10007823,Nursing  (Learning  Disabilities),BSc,FullTime,0,0,3,22000,121.0
10007823,Nursing  (Mental  Health),BSc,FullTime,0,0,3,22000,140.0
10007823,Nutrition,MSci,PartTime,0,0,,29000,0
10007823,Nutrition,MSci,FullTime,0,0,4,22000,128
10007823,Nutrition  &  Health,BSc,PartTime,0,0,,29000,0
10007823,Nutrition  &  Health,BSc,FullTime,0,0,3,22000,128
10007823,Operating  Department  Practice,BSc,FullTime,0,0,3,22000,128
10007823,Paramedic  Practice,BSc,FullTime,0,0,3,22000,134.92307692307693
10007823,Physical  Education  &  School  Sport,BA,FullTime,0,1,3,17000,156.5
10007823,Physical  Geography,BSc,FullTime,0,1,3,19000,113.875
10007823,Physical  Geography  &  Geology,BSc,FullTime,0,1,3,19000,92.85714285714286
10007823,Plant  Science,BSc,FullTime,0,1,3,17000,118.42857142857143
10007823,Primary  Education  With  Qts,BA,FullTime,0,0,3,22000,130.72727272727272
10007823,Primary  Education  With  Qts,BA,PartTime,0,0,,22000,0
10007823,Psychology,BSc,FullTime,0,1,3,17000,122.17857142857143
10007823,Psychology  &  Criminology,BSc,FullTime,0,1,3,17000,122.17857142857143
10007823,Psychosocial  Analysis  Of  Offending  Behaviour,BSc,FullTime,0,0,3,17000,122.0
10007823,Secondary  English  Education  With  Qts,BA,FullTime,0,0,3,22000,124.0
10007823,Secondary  Mathematics  Education  With  Qts,BSc,FullTime,0,0,3,22000,106.0
10007823,Secondary  Religious  Education  With  Qts,BA,FullTime,0,0,3,22000,106.0
10007823,Social  Work,BA,FullTime,0,0,3,24000,148.28571428571428
10007823,Sociology,BA,FullTime,0,1,3,17000,114.5
10007823,Software  Application  Development,MComp,FullTime,0,1,4,21000,122.0
10007823,Software  Engineering,BSc,FullTime,0,1,3,21000,122.0
10007823,Sport  &  Exercise  Psychology,BSc,FullTime,0,1,3,17000,122.71428571428571
10007823,Sport  &  Exercise  Science,BSc,FullTime,0,1,3,17000,147.0
10007823,Sport  Management  &  Coaching,BA,PartTime,0,1,,28000,0
10007823,Sports  Coaching  &  Development,BA,FullTime,0,1,3,17000,133.0
10007823,Sports  Coaching  And  Development,MSci,FullTime,0,1,4,17000,150.5625
10007823,Sports  Therapy,BSc,FullTime,0,1,3,17000,154.0
10007823,Teaching  Learning  &  Child  Development,BA,FullTime,0,0,3,16000,125.57142857142857
10007823,Television  Production  Management,BA,FullTime,0,1,3,16000,151.5
10007823,Theatre  Design,BA,FullTime,0,1,3,16000,96
10007823,Web  Design  &  Development,MComp,FullTime,0,1,4,21000,122.0
10007823,Web  Design  &  Development,BSc,FullTime,0,1,3,17000,133.0
10007823,Working  And  Teaching  In  The  Early  Years,BA,FullTime,0,1,3,16000,124.0
10007823,Working  With  Children  5-11,BA,FullTime,0,1,3,24000,136.0
10007791,Accounting,BSc,FullTime,0,0,3,21000,119.5
10007791,Accounting,BSc,FullTime,2,0,4,21000,122.55555555555556
10007791,Accounting,BSc,FullTime,0,0,4,21000,122.55555555555556
10007791,Accounting,BSc,FullTime,0,2,4,21000,122.55555555555556
10007791,Accounting  and  Finance,BSc,FullTime,0,0,3,21000,120.5
10007791,Accounting  and  Finance,BSc,FullTime,0,2,4,21000,122.55555555555556
10007791,Accounting  and  Finance,BSc,FullTime,0,0,4,21000,149.0
10007791,American  Studies  (United  States),BA,FullTime,0,0,3,18000,124.5
10007791,American  Studies  (United  States),BA,FullTime,0,0,4,18000,121.0
10007791,American  Studies  (United  States)  (Including  Foundation  Year  and  Year  Abroad),BA,FullTime,0,0,4,18000,124.5
10007791,Art  History,BA,FullTime,0,0,3,20000,118.6
10007791,Art  History,BA,FullTime,2,0,4,20000,118.6
10007791,Art  History,BA,FullTime,0,0,4,20000,118.6
10007791,Art  History  (Including  Foundation  Year  and  Year  Abroad),BA,FullTime,0,0,4,20000,118.6
10007791,Art  History  and  History,BA,FullTime,0,0,3,20000,118.6
10007791,Art  History  and  History,BA,FullTime,0,0,4,20000,118.6
10007791,Art  History  and  History,BA,FullTime,2,0,4,20000,118.6
10007791,Art  History  and  History  (Including  Foundation  Year  and  Year  Abroad),BA,FullTime,0,0,4,20000,118.6
10007791,Banking  and  Finance,BSc,FullTime,0,2,4,22000,96
10007791,Banking  and  Finance,BSc,FullTime,0,0,3,22000,96
10007791,Banking  and  Finance,BSc,FullTime,0,0,4,22000,138.0
10007791,Biochemistry,BSc,FullTime,0,0,3,20000,80
10007791,Biochemistry,BSc,FullTime,0,2,4,20000,107.25
10007791,Biochemistry,BSc,FullTime,0,0,4,20000,105.0
10007791,Biological  Sciences,BSc,FullTime,0,0,3,19000,118.0
10007791,Biological  Sciences,BSc,FullTime,0,0,4,19000,105.375
10007791,Biological  Sciences,BSc,FullTime,0,2,4,19000,131.75
10007791,Biomedical  Science,BSc,FullTime,0,0,3,22000,106.0
10007791,Biomedical  Science,BSc,FullTime,0,0,4,22000,96
10007791,Biomedical  Science,BSc,FullTime,0,2,4,22000,107.66666666666667
10007791,Business  Administration,BBA,FullTime,0,0,3,23000,96
10007791,Business  Administration,BBA,FullTime,0,2,4,23000,122.0
10007791,Business  Administration,BBA,FullTime,0,0,4,23000,122.0
10007791,Business  Management,BSc,FullTime,0,0,3,23000,124.6923076923077
10007791,Business  Management,BSc,FullTime,2,0,4,23000,122.0
10007791,Business  Management,BSc,FullTime,0,0,4,23000,121.0
10007791,Business  Management,BSc,FullTime,0,2,4,23000,133.0
10007791,Childhood  Studies,BA,FullTime,0,0,3,23000,152.57142857142858
10007791,Childhood  Studies,BA,FullTime,0,0,4,23000,152.57142857142858
10007791,Childhood  Studies,BA,FullTime,0,2,4,23000,152.57142857142858
10007791,Computer  Games,BSc,FullTime,0,0,3,24000,135.5
10007791,Computer  Games,BSc,FullTime,0,0,4,24000,118.5625
10007791,Computer  Games,BSc,FullTime,0,2,4,24000,163.33333333333334
10007791,Computer  Networks,BEng,FullTime,0,0,3,24000,118.5625
10007791,Computer  Networks,BEng,FullTime,0,0,4,24000,118.5625
10007791,Computer  Networks,BEng,FullTime,0,2,4,24000,118.5625
10007791,Computer  Science,BSc,FullTime,2,0,4,24000,88.5
10007791,Computer  Science,BSc,FullTime,0,2,4,24000,133.0
10007791,Computer  Science,BSc,FullTime,0,0,3,24000,128
10007791,Computer  Science,BSc,FullTime,0,0,4,24000,151.5
10007791,Computer  Science,MSci,FullTime,0,0,4,24000,118.5625
10007791,Computer  Science,MSci,FullTime,0,2,5,24000,118.5625
10007791,Computer  Systems  Engineering,BEng,FullTime,0,0,3,24000,103.5
10007791,Creative  Writing,BA,FullTime,0,0,3,18000,123.25
10007791,Creative  Writing,BA,FullTime,0,0,4,18000,121.82758620689656
10007791,Creative  Writing,BA,FullTime,2,0,4,18000,121.82758620689656
10007791,Criminology,BA,FullTime,0,0,3,18000,137.0
10007791,Criminology,BA,FullTime,0,0,4,18000,118.0
10007791,Criminology,BA,FullTime,2,0,4,18000,130.72727272727272
10007791,Criminology,BA,FullTime,0,2,4,18000,130.72727272727272
10007791,Criminology  with  Social  Psychology,BA,FullTime,0,0,4,18000,112
10007791,Criminology  with  Social  Psychology,BA,FullTime,0,2,4,18000,130.72727272727272
10007791,Curatorial  Studies,BA,FullTime,0,0,3,20000,118.6
10007791,Curatorial  Studies,BA,FullTime,0,0,4,20000,118.6
10007791,Curatorial  Studies,BA,FullTime,2,0,4,20000,118.6
10007791,Curatorial  Studies  (Including  Foundation  Year  and  Year  Abroad),BA,FullTime,0,0,5,20000,118.6
10007791,Drama  and  Literature,BA,FullTime,0,0,3,18000,134.0
10007791,Economics,BSc,FullTime,0,0,3,25000,113.60714285714286
10007791,Economics,BA,FullTime,0,0,3,25000,96
10007791,Economics,BA,FullTime,0,2,4,25000,116.28571428571428
10007791,Economics,BA,FullTime,2,0,4,25000,114.77777777777777
10007791,Economics,BA,FullTime,0,0,4,25000,109.33333333333333
10007791,Economics,BSc,FullTime,0,2,4,25000,96
10007791,Economics,BSc,FullTime,2,0,4,25000,114.77777777777777
10007791,Economics,BSc,FullTime,0,0,4,25000,106.0
10007791,English  Language  and  Linguistics,BA,FullTime,0,0,3,16000,122.71428571428571
10007791,English  Language  and  Literature,BA,FullTime,0,0,3,18000,118.42857142857143
10007791,English  Language  and  Literature,BA,FullTime,0,0,4,18000,121.82758620689656
10007791,English  Language  and  Literature,BA,FullTime,0,2,4,18000,121.82758620689656
10007791,English  Language  and  Literature,BA,FullTime,2,0,4,18000,121.82758620689656
10007791,English  Literature,BA,FullTime,0,0,3,18000,124.5
10007791,English  Literature,BA,FullTime,2,0,4,18000,121.82758620689656
10007791,English  Literature,BA,FullTime,0,0,4,18000,108.85714285714286
10007791,European  Studies,BA,FullTime,0,0,4,19000,108.0
10007791,European  Studies,BA,FullTime,0,0,4,19000,108.0
10007791,European  Studies  and  Modern  Languages,BA,FullTime,0,0,4,19000,108.0
10007791,European  Studies  and  Modern  Languages,BA,FullTime,0,0,4,19000,108.0
10007791,Finance,BSc,FullTime,0,0,3,22000,96
10007791,Finance,BSc,FullTime,2,0,4,22000,96
10007791,Finance,BSc,FullTime,0,0,4,22000,96
10007791,Finance,BSc,FullTime,0,2,4,22000,96
10007791,Financial  Economics,BA,FullTime,0,2,4,25000,114.77777777777777
10007791,Financial  Economics,BA,FullTime,0,0,3,25000,114.77777777777777
10007791,Financial  Economics,BA,FullTime,2,0,4,25000,114.77777777777777
10007791,Financial  Economics,BA,FullTime,0,0,4,25000,114.77777777777777
10007791,Financial  Economics,BSc,FullTime,0,2,4,25000,112
10007791,Financial  Economics,BSc,FullTime,0,0,3,25000,109.33333333333333
10007791,Financial  Economics,BSc,FullTime,2,0,4,25000,114.77777777777777
10007791,Financial  Economics,BSc,FullTime,0,0,4,25000,114.77777777777777
10007791,Genetics,BSc,FullTime,0,0,3,19000,119.5
10007791,Genetics,BSc,FullTime,0,0,4,19000,119.5
10007791,Genetics,BSc,FullTime,0,2,4,19000,119.5
10007791,Genetics  and  Genomics,BSc,FullTime,0,0,3,19000,119.5
10007791,Genetics  and  Genomics,BSc,FullTime,0,0,4,19000,119.5
10007791,Genetics  and  Genomics,BSc,FullTime,0,2,4,19000,119.5
10007791,Global  Studies,BA,FullTime,0,0,3,18000,130.72727272727272
10007791,Global  Studies,BA,FullTime,0,0,4,18000,130.72727272727272
10007791,Global  Studies  (Including  Foundation  Year  and  Year  Abroad),BA,FullTime,0,0,4,18000,130.72727272727272
10007791,Global  Studies  and  Modern  Languages,BA,FullTime,0,0,4,18000,130.72727272727272
10007791,History,BA,FullTime,0,0,3,20000,121.0
10007791,History,BA,FullTime,0,0,4,20000,112
10007791,History,BA,FullTime,2,0,4,20000,118.6
10007791,Information  and  Communication  Technology,BSc,FullTime,0,2,4,24000,118.5625
10007791,Information  and  Communication  Technology,BSc,FullTime,0,0,3,24000,118.5625
10007791,Information  and  Communication  Technology,BSc,FullTime,0,0,4,24000,118.5625
10007791,International  Business  and  Entrepreneurship,BSc,FullTime,0,0,3,23000,103.5
10007791,International  Business  and  Entrepreneurship,BSc,FullTime,0,0,4,22000,112
10007791,International  Business  and  Entrepreneurship,BSc,FullTime,0,2,4,22000,112
10007791,International  Economics,BA,FullTime,0,2,4,25000,114.77777777777777
10007791,International  Economics,BA,FullTime,0,0,3,25000,114.77777777777777
10007791,International  Economics,BA,FullTime,2,0,4,25000,114.77777777777777
10007791,International  Economics,BA,FullTime,0,0,4,25000,114.77777777777777
10007791,International  Economics,BSc,FullTime,0,2,4,25000,114.77777777777777
10007791,International  Economics,BSc,FullTime,0,0,3,25000,114.77777777777777
10007791,International  Economics,BSc,FullTime,2,0,4,25000,114.77777777777777
10007791,International  Economics,BSc,FullTime,0,0,4,25000,114.77777777777777
10007791,International  Relations,BA,FullTime,2,0,4,22000,122.22727272727273
10007791,International  Relations,BA,FullTime,0,0,3,22000,117.0
10007791,International  Relations,BA,FullTime,0,0,4,22000,124.5
10007791,International  Relations,BA,FullTime,0,2,4,22000,122.22727272727273
10007791,Language  Studies,BA,FullTime,0,0,3,19000,108.0
10007791,Language  Studies,BA,FullTime,2,0,4,19000,108.0
10007791,Latin  American  studies,BA,FullTime,0,0,4,18000,124.5
10007791,Latin  American  Studies,BA,FullTime,0,0,4,18000,124.5
10007791,Linguistics,BA,FullTime,0,0,3,19000,124.5
10007791,Linguistics,BA,FullTime,0,0,4,19000,124.5
10007791,Linguistics,BA,FullTime,2,0,4,19000,124.5
10007791,Linguistics,BA,FullTime,0,2,4,19000,124.5
10007791,Management  Economics,BA,FullTime,0,2,4,25000,114.77777777777777
10007791,Management  Economics,BA,FullTime,0,0,3,25000,114.77777777777777
10007791,Management  Economics,BA,FullTime,2,0,4,25000,114.77777777777777
10007791,Management  Economics,BA,FullTime,0,0,4,25000,114.77777777777777
10007791,Management  Economics,BSc,FullTime,0,2,4,25000,114.77777777777777
10007791,Management  Economics,BSc,FullTime,0,0,3,25000,114.77777777777777
10007791,Management  Economics,BSc,FullTime,2,0,4,25000,114.77777777777777
10007791,Management  Economics,BSc,FullTime,0,0,4,25000,114.77777777777777
10007791,Marine  Biology,BSc,FullTime,0,0,3,19000,112
10007791,Marine  Biology,BSc,FullTime,0,0,4,19000,133.0
10007791,Marine  Biology,MMarBiol,FullTime,0,0,4,19000,125.63636363636364
10007791,Marine  Biology,BSc,FullTime,0,2,4,19000,125.63636363636364
10007791,Marketing,BSc,FullTime,0,0,3,22000,132.28571428571428
10007791,Marketing,BSc,FullTime,0,0,4,22000,112
10007791,Marketing,BSc,FullTime,0,2,4,22000,112
10007791,Mathematics,BSc,FullTime,2,0,4,25000,124.5
10007791,Mathematics,BSc,FullTime,0,0,3,25000,124.85714285714286
